pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
80 <pt<120 	3<chiso range<8 	2.58132	2.53703	1.21798	0.0363635
80 <pt<120 	3<chiso range<9 	2.58132	2.37863	1.15014	0.176231
80 <pt<120 	3<chiso range<10 	2.58132	2.1763	1.05611	0.383502
80 <pt<120 	3<chiso range<11 	2.58132	2.15421	1.04458	0.408882
80 <pt<120 	3<chiso range<12 	2.58132	2.07525	0.996778	0.507706
80 <pt<120 	3<chiso range<13 	2.58132	2.1511	1.03221	0.416795
80 <pt<120 	4<chiso range<9 	2.58132	2.39488	1.16525	0.16
80 <pt<120 	4<chiso range<10 	2.58132	2.15132	1.05069	0.409255
80 <pt<120 	4<chiso range<11 	2.58132	2.12848	1.03768	0.436397
80 <pt<120 	4<chiso range<12 	2.58132	2.04224	0.983707	0.548009
80 <pt<120 	4<chiso range<13 	2.58132	2.13117	1.02521	0.439081
80 <pt<120 	5<chiso range<10 	2.58132	1.96494	0.965042	0.638708
80 <pt<120 	5<chiso range<11 	2.58132	1.96173	0.960758	0.644897
80 <pt<120 	5<chiso range<12 	2.58132	1.87749	0.905792	0.777033
80 <pt<120 	5<chiso range<13 	2.58132	1.992	0.959499	0.614196
80 <pt<120 	6<chiso range<11 	2.58132	1.80284	0.892489	0.872257
80 <pt<120 	6<chiso range<12 	2.58132	1.72708	0.837156	1.02041
80 <pt<120 	6<chiso range<13 	2.58132	1.87147	0.905034	0.784335
80 <pt<120 	7<chiso range<12 	2.58132	1.43079	0.693158	1.65984
80 <pt<120 	7<chiso range<13 	2.58132	1.63231	0.788444	1.20365
80 <pt<120 	8<chiso range<13 	2.58132	1.64829	0.790606	1.18015
#######################################################################################
120 <pt<400 	3<chiso range<8 	1.04566	0.506001	0.447349	1.20635
120 <pt<400 	3<chiso range<9 	1.04566	0.585965	0.518857	0.885976
120 <pt<400 	3<chiso range<10 	1.04566	0.745736	0.654756	0.45807
120 <pt<400 	3<chiso range<11 	1.04566	0.73411	0.643248	0.484339
120 <pt<400 	3<chiso range<12 	1.04566	0.687263	0.603358	0.594004
120 <pt<400 	3<chiso range<13 	1.04566	0.695327	0.606202	0.577915
120 <pt<400 	4<chiso range<9 	1.04566	0.695455	0.614968	0.569469
120 <pt<400 	4<chiso range<10 	1.04566	0.894993	0.784135	0.192144
120 <pt<400 	4<chiso range<11 	1.04566	0.866752	0.757413	0.236209
120 <pt<400 	4<chiso range<12 	1.04566	0.783191	0.687492	0.381778
120 <pt<400 	4<chiso range<13 	1.04566	0.776547	0.675879	0.398167
120 <pt<400 	5<chiso range<10 	1.04566	0.629002	0.554547	0.751348
120 <pt<400 	5<chiso range<11 	1.04566	0.627626	0.550712	0.759079
120 <pt<400 	5<chiso range<12 	1.04566	0.578201	0.510358	0.915943
120 <pt<400 	5<chiso range<13 	1.04566	0.608111	0.531434	0.823336
120 <pt<400 	6<chiso range<11 	1.04566	0.802348	0.698054	0.348558
120 <pt<400 	6<chiso range<12 	1.04566	0.70163	0.614721	0.559652
120 <pt<400 	6<chiso range<13 	1.04566	0.712635	0.617305	0.539482
120 <pt<400 	7<chiso range<12 	1.04566	0.627709	0.550249	0.759567
120 <pt<400 	7<chiso range<13 	1.04566	0.654942	0.567782	0.688148
120 <pt<400 	8<chiso range<13 	1.04566	0.955452	0.820006	0.110009
#######################################################################################
