pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
50 <pt<60 	4<chiso range<10 	55.3336	6.85406	0.123868	0.144191	0.0548445	0.370558
50 <pt<60 	4<chiso range<11 	55.3336	6.85406	0.123868	0.140982	0.0540726	0.316501
50 <pt<60 	4<chiso range<12 	55.3336	6.85406	0.123868	0.130917	0.0496613	0.141942
50 <pt<60 	4<chiso range<13 	55.3336	6.85406	0.123868	0.130724	0.0496871	0.137984
50 <pt<60 	5<chiso range<10 	55.3336	6.85406	0.123868	0.143998	0.054576	0.368844
50 <pt<60 	5<chiso range<11 	55.3336	6.85406	0.123868	0.140241	0.0537136	0.304821
50 <pt<60 	5<chiso range<12 	55.3336	6.85406	0.123868	0.128486	0.0486021	0.0950173
50 <pt<60 	5<chiso range<13 	55.3336	6.85406	0.123868	0.128518	0.0487361	0.0954127
50 <pt<60 	6<chiso range<11 	55.3336	6.85406	0.123868	0.129311	0.0504423	0.107906
50 <pt<60 	6<chiso range<12 	55.3336	6.85406	0.123868	0.117745	0.0450445	0.135931
50 <pt<60 	6<chiso range<13 	55.3336	6.85406	0.123868	0.118945	0.0455881	0.107988
50 <pt<60 	7<chiso range<12 	55.3336	6.85406	0.123868	0.112153	0.0430283	0.272262
50 <pt<60 	7<chiso range<13 	55.3336	6.85406	0.123868	0.114191	0.04389	0.220482
50 <pt<60 	8<chiso range<13 	55.3336	6.85406	0.123868	0.109858	0.0421716	0.332213
#######################################################################################
60 <pt<80 	3<chiso range<8 	49.8426	6.47281	0.129865	0.132133	0.0531626	0.0426613
60 <pt<80 	3<chiso range<9 	49.8426	6.47281	0.129865	0.127713	0.0513776	0.0418863
60 <pt<80 	3<chiso range<10 	49.8426	6.47281	0.129865	0.130199	0.0523288	0.00638243
60 <pt<80 	3<chiso range<11 	49.8426	6.47281	0.129865	0.126325	0.0508239	0.0696526
60 <pt<80 	3<chiso range<12 	49.8426	6.47281	0.129865	0.124608	0.0501744	0.104775
60 <pt<80 	3<chiso range<13 	49.8426	6.47281	0.129865	0.119304	0.0479529	0.220237
60 <pt<80 	4<chiso range<9 	49.8426	6.47281	0.129865	0.116272	0.0470284	0.289038
60 <pt<80 	4<chiso range<10 	49.8426	6.47281	0.129865	0.120336	0.0485861	0.196126
60 <pt<80 	4<chiso range<11 	49.8426	6.47281	0.129865	0.117392	0.0474247	0.263007
60 <pt<80 	4<chiso range<12 	49.8426	6.47281	0.129865	0.116384	0.0470451	0.286555
60 <pt<80 	4<chiso range<13 	49.8426	6.47281	0.129865	0.111183	0.0448363	0.416672
60 <pt<80 	5<chiso range<10 	49.8426	6.47281	0.129865	0.117362	0.0471649	0.265092
60 <pt<80 	5<chiso range<11 	49.8426	6.47281	0.129865	0.114441	0.0460551	0.334904
60 <pt<80 	5<chiso range<12 	49.8426	6.47281	0.129865	0.11361	0.0457712	0.355136
60 <pt<80 	5<chiso range<13 	49.8426	6.47281	0.129865	0.107932	0.0433878	0.505511
60 <pt<80 	6<chiso range<11 	49.8426	6.47281	0.129865	0.115753	0.046252	0.305111
60 <pt<80 	6<chiso range<12 	49.8426	6.47281	0.129865	0.114602	0.0458882	0.332613
60 <pt<80 	6<chiso range<13 	49.8426	6.47281	0.129865	0.10777	0.0430765	0.512925
60 <pt<80 	7<chiso range<12 	49.8426	6.47281	0.129865	0.112596	0.0454272	0.380147
60 <pt<80 	7<chiso range<13 	49.8426	6.47281	0.129865	0.105011	0.0422272	0.588578
60 <pt<80 	8<chiso range<13 	49.8426	6.47281	0.129865	0.103284	0.041469	0.640985
#######################################################################################
80 <pt<120 	3<chiso range<8 	29.6583	2.58132	0.0870353	0.106204	0.0511361	0.374856
80 <pt<120 	3<chiso range<9 	29.6583	2.58132	0.0870353	0.0995736	0.0482859	0.259667
80 <pt<120 	3<chiso range<10 	29.6583	2.58132	0.0870353	0.0911036	0.0443376	0.0917566
80 <pt<120 	3<chiso range<11 	29.6583	2.58132	0.0870353	0.0901786	0.0438538	0.0716761
80 <pt<120 	3<chiso range<12 	29.6583	2.58132	0.0870353	0.0868736	0.0418491	0.00386466
80 <pt<120 	3<chiso range<13 	29.6583	2.58132	0.0870353	0.0900486	0.0433369	0.0695312
80 <pt<120 	4<chiso range<9 	29.6583	2.58132	0.0870353	0.100254	0.0489188	0.270217
80 <pt<120 	4<chiso range<10 	29.6583	2.58132	0.0870353	0.0900578	0.0441081	0.0685241
