pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
50 <pt<60 	3<chiso range<8 	55.3336	6.85406	24.1661	7.13594	36.7812	0.105784	1.752
50 <pt<60 	3<chiso range<9 	55.3336	6.85406	24.1661	6.95051	36.9823	0.0370333	1.78499
50 <pt<60 	3<chiso range<10 	55.3336	6.85406	24.1661	6.49155	37.5809	0.147785	1.87912
50 <pt<60 	3<chiso range<11 	55.3336	6.85406	24.1661	6.33636	37.8247	0.214547	1.91521
50 <pt<60 	3<chiso range<12 	55.3336	6.85406	24.1661	5.91869	38.1493	0.418847	1.98451
50 <pt<60 	3<chiso range<13 	55.3336	6.85406	24.1661	5.89494	38.1932	0.430373	1.9905
50 <pt<60 	4<chiso range<9 	55.3336	6.85406	24.1661	6.78178	37.1727	0.0283735	1.81735
50 <pt<60 	4<chiso range<10 	55.3336	6.85406	24.1661	6.28569	37.8262	0.238468	1.92009
50 <pt<60 	4<chiso range<11 	55.3336	6.85406	24.1661	6.14577	38.0626	0.301401	1.95438
50 <pt<60 	4<chiso range<12 	55.3336	6.85406	24.1661	5.70701	38.3889	0.531502	2.02623
50 <pt<60 	4<chiso range<13 	55.3336	6.85406	24.1661	5.69864	38.4177	0.535095	2.02942
50 <pt<60 	5<chiso range<10 	55.3336	6.85406	24.1661	6.27728	37.8001	0.243193	1.91916
50 <pt<60 	5<chiso range<11 	55.3336	6.85406	24.1661	6.1135	38.0845	0.317242	1.9599
50 <pt<60 	5<chiso range<12 	55.3336	6.85406	24.1661	5.60107	38.4704	0.593255	2.04427
50 <pt<60 	5<chiso range<13 	55.3336	6.85406	24.1661	5.60246	38.4942	0.590957	2.04599
50 <pt<60 	6<chiso range<11 	55.3336	6.85406	24.1661	5.63703	38.7334	0.555103	2.0601
50 <pt<60 	6<chiso range<12 	55.3336	6.85406	24.1661	5.13282	38.9802	0.87926	2.13308
50 <pt<60 	6<chiso range<13 	55.3336	6.85406	24.1661	5.18514	38.9505	0.842357	2.12538
50 <pt<60 	7<chiso range<12 	55.3336	6.85406	24.1661	4.88906	39.3138	1.0508	2.1857
50 <pt<60 	7<chiso range<13 	55.3336	6.85406	24.1661	4.97789	39.1823	0.983586	2.16659
50 <pt<60 	8<chiso range<13 	55.3336	6.85406	24.1661	4.78901	39.4274	1.12672	2.20631
#######################################################################################
60 <pt<80 	3<chiso range<8 	49.8426	6.47281	24.6803	5.48294	36.0167	0.449943	1.67339
60 <pt<80 	3<chiso range<9 	49.8426	6.47281	24.6803	5.29956	36.1933	0.551827	1.70664
60 <pt<80 	3<chiso range<10 	49.8426	6.47281	24.6803	5.40271	36.0846	0.494165	1.68705
60 <pt<80 	3<chiso range<11 	49.8426	6.47281	24.6803	5.24197	36.2512	0.58522	1.71746
60 <pt<80 	3<chiso range<12 	49.8426	6.47281	24.6803	5.1707	36.328	0.627118	1.73122
60 <pt<80 	3<chiso range<13 	49.8426	6.47281	24.6803	4.95061	36.5244	0.767087	1.77
60 <pt<80 	4<chiso range<9 	49.8426	6.47281	24.6803	4.82479	36.7458	0.846789	1.80203
60 <pt<80 	4<chiso range<10 	49.8426	6.47281	24.6803	4.99344	36.5242	0.735771	1.76604
60 <pt<80 	4<chiso range<11 	49.8426	6.47281	24.6803	4.87129	36.6487	0.816028	1.78928
60 <pt<80 	4<chiso range<12 	49.8426	6.47281	24.6803	4.82944	36.7374	0.844104	1.80097
60 <pt<80 	4<chiso range<13 	49.8426	6.47281	24.6803	4.61361	36.9292	1.00202	1.83888
60 <pt<80 	5<chiso range<10 	49.8426	6.47281	24.6803	4.87001	36.6471	0.821199	1.78898
60 <pt<80 	5<chiso range<11 	49.8426	6.47281	24.6803	4.7488	36.7827	0.904579	1.81316
60 <pt<80 	5<chiso range<12 	49.8426	6.47281	24.6803	4.71434	36.8245	0.928379	1.82007
60 <pt<80 	5<chiso range<13 	49.8426	6.47281	24.6803	4.4787	37.0352	1.11063	1.86138
